0.505,0.190,0.864,0.096,0.104,0.282,1
0.505,0.210,0.784,0.101,0.107,0.300,1
0.530,0.194,0.840,0.094,0.106,0.270,1
0.485,0.194,0.816,0.108,0.110,0.303,1
0.545,0.218,0.760,0.107,0.110,0.270,1
0.540,0.212,0.856,0.097,0.110,0.309,1
0.545,0.206,0.744,0.101,0.106,0.285,1
0.530,0.192,0.744,0.090,0.094,0.324,1
0.475,0.210,0.736,0.109,0.095,0.315,1
0.540,0.182,0.800,0.101,0.101,0.312,1
0.520,0.192,0.784,0.104,0.097,0.300,1
0.510,0.182,0.728,0.110,0.103,0.330,1
0.465,0.196,0.752,0.094,0.093,0.330,1
0.545,0.208,0.800,0.095,0.107,0.294,1
0.480,0.218,0.736,0.094,0.110,0.273,1
0.500,0.192,0.752,0.103,0.109,0.312,1
0.480,0.212,0.784,0.100,0.095,0.303,1
0.460,0.210,0.856,0.102,0.094,0.300,1
0.450,0.184,0.792,0.092,0.098,0.279,1
0.520,0.180,0.752,0.109,0.091,0.273,1
0.470,0.208,0.824,0.106,0.092,0.330,1
0.495,0.182,0.744,0.107,0.105,0.303,1
0.505,0.216,0.720,0.095,0.095,0.327,1
0.520,0.220,0.768,0.095,0.094,0.306,1
0.485,0.180,0.784,0.090,0.106,0.297,1
0.540,0.208,0.792,0.103,0.105,0.297,1
0.530,0.220,0.728,0.107,0.101,0.270,1
0.480,0.218,0.784,0.104,0.102,0.306,1
0.525,0.200,0.768,0.099,0.107,0.312,1
0.500,0.216,0.880,0.098,0.101,0.288,1
0.535,0.198,0.800,0.108,0.098,0.312,1
0.525,0.208,0.720,0.110,0.104,0.288,1
0.470,0.190,0.760,0.098,0.095,0.318,1
0.545,0.220,0.856,0.096,0.102,0.276,1
0.510,0.220,0.856,0.107,0.090,0.321,1
0.505,0.186,0.840,0.106,0.100,0.330,1
0.450,0.192,0.744,0.106,0.102,0.327,1
0.515,0.194,0.848,0.106,0.098,0.270,1
0.490,0.208,0.880,0.103,0.105,0.273,1
0.465,0.198,0.824,0.109,0.100,0.300,1
0.535,0.218,0.728,0.092,0.103,0.276,1
0.550,0.202,0.784,0.110,0.107,0.306,1
0.500,0.220,0.744,0.108,0.107,0.279,1
0.550,0.186,0.744,0.096,0.100,0.288,1
0.455,0.198,0.856,0.110,0.097,0.318,1
0.485,0.186,0.848,0.098,0.097,0.291,1
0.525,0.184,0.784,0.094,0.103,0.306,1
0.500,0.208,0.760,0.110,0.097,0.297,1
0.515,0.218,0.832,0.107,0.093,0.330,1
0.530,0.198,0.864,0.097,0.106,0.291,1
0.475,0.212,0.736,0.100,0.093,0.324,1
0.460,0.190,0.784,0.103,0.108,0.327,1
0.515,0.186,0.776,0.099,0.104,0.309,1
0.545,0.180,0.744,0.102,0.103,0.321,1
0.535,0.204,0.720,0.106,0.109,0.270,1
0.490,0.218,0.760,0.102,0.096,0.312,1
0.470,0.190,0.800,0.090,0.099,0.309,1
0.505,0.204,0.776,0.104,0.105,0.282,1
0.465,0.190,0.872,0.101,0.091,0.303,1
0.465,0.192,0.880,0.100,0.094,0.300,1
0.520,0.220,0.864,0.104,0.100,0.288,1
0.465,0.204,0.848,0.091,0.101,0.282,1
0.520,0.208,0.808,0.109,0.105,0.321,1
0.460,0.196,0.760,0.101,0.096,0.312,1
0.510,0.220,0.784,0.105,0.106,0.282,1
0.510,0.212,0.728,0.104,0.099,0.312,1
0.475,0.184,0.872,0.097,0.103,0.315,1
0.450,0.188,0.744,0.100,0.095,0.279,1
0.530,0.184,0.776,0.107,0.102,0.330,1
0.550,0.198,0.784,0.097,0.099,0.300,1
0.500,0.212,0.760,0.099,0.096,0.273,1
0.515,0.202,0.824,0.108,0.102,0.300,1
0.480,0.218,0.728,0.098,0.107,0.285,1
0.480,0.190,0.824,0.108,0.110,0.276,1
0.480,0.198,0.784,0.100,0.108,0.324,1
0.515,0.218,0.848,0.101,0.094,0.306,1
0.485,0.184,0.856,0.109,0.092,0.294,1
0.535,0.200,0.848,0.108,0.093,0.300,1
0.545,0.202,0.736,0.101,0.107,0.273,1
0.485,0.210,0.832,0.102,0.092,0.300,1
0.480,0.212,0.792,0.095,0.102,0.291,1
0.475,0.210,0.848,0.110,0.100,0.315,1
0.510,0.188,0.736,0.104,0.105,0.270,1
0.475,0.196,0.856,0.108,0.099,0.300,1
0.490,0.188,0.736,0.108,0.093,0.312,1
0.515,0.182,0.800,0.090,0.093,0.276,1
0.470,0.212,0.800,0.090,0.103,0.312,1
0.475,0.208,0.872,0.110,0.105,0.291,1
0.525,0.204,0.784,0.098,0.099,0.312,1
0.525,0.198,0.840,0.110,0.108,0.303,1
0.550,0.206,0.760,0.095,0.098,0.312,1
0.500,0.212,0.800,0.107,0.093,0.279,1
0.515,0.192,0.784,0.103,0.106,0.330,1
0.455,0.186,0.848,0.104,0.095,0.318,1
0.535,0.188,0.848,0.097,0.100,0.285,1
0.455,0.194,0.792,0.101,0.108,0.318,1
0.500,0.204,0.832,0.100,0.106,0.330,1
0.510,0.204,0.840,0.106,0.104,0.279,1
0.540,0.214,0.752,0.100,0.110,0.312,1
0.535,0.180,0.784,0.098,0.101,0.276,1
0.535,0.212,0.736,0.094,0.104,0.324,1
0.505,0.196,0.784,0.090,0.103,0.303,1
0.540,0.218,0.864,0.096,0.108,0.273,1
0.450,0.188,0.744,0.098,0.100,0.309,1
0.460,0.196,0.784,0.103,0.090,0.309,1
0.480,0.198,0.776,0.108,0.106,0.291,1
0.470,0.218,0.808,0.100,0.090,0.282,1
0.470,0.210,0.744,0.093,0.099,0.324,1
0.530,0.212,0.880,0.106,0.098,0.309,1
0.490,0.184,0.840,0.104,0.096,0.330,1
0.460,0.182,0.832,0.098,0.105,0.282,1
0.540,0.210,0.816,0.102,0.110,0.312,1
0.450,0.210,0.776,0.107,0.098,0.306,1
0.470,0.184,0.744,0.098,0.094,0.276,1
0.535,0.196,0.872,0.110,0.102,0.324,1
0.465,0.180,0.792,0.092,0.108,0.288,1
0.490,0.218,0.832,0.110,0.103,0.330,1
0.535,0.216,0.720,0.104,0.105,0.282,1
0.495,0.186,0.872,0.101,0.105,0.285,1
0.455,0.216,0.856,0.093,0.110,0.330,1
0.475,0.206,0.872,0.110,0.091,0.279,1
0.455,0.192,0.856,0.108,0.094,0.309,1
0.535,0.184,0.728,0.091,0.094,0.321,1
0.515,0.212,0.816,0.090,0.096,0.288,1
0.505,0.196,0.768,0.107,0.110,0.279,1
0.550,0.220,0.832,0.097,0.106,0.312,1
0.485,0.208,0.728,0.096,0.091,0.306,1
0.530,0.218,0.872,0.094,0.100,0.294,1
0.540,0.202,0.848,0.093,0.093,0.315,1
0.530,0.186,0.784,0.105,0.099,0.330,1
0.460,0.204,0.800,0.100,0.110,0.318,1
0.500,0.186,0.792,0.104,0.108,0.270,1
0.545,0.196,0.832,0.099,0.095,0.300,1
0.540,0.208,0.816,0.102,0.090,0.324,1
0.510,0.218,0.808,0.093,0.106,0.282,1
0.510,0.186,0.760,0.096,0.110,0.270,1
0.520,0.214,0.824,0.090,0.096,0.270,1
0.460,0.210,0.760,0.093,0.098,0.285,1
0.475,0.218,0.720,0.104,0.106,0.282,1
0.540,0.216,0.776,0.096,0.109,0.318,1
0.520,0.200,0.840,0.095,0.101,0.291,1
0.485,0.218,0.736,0.100,0.091,0.306,1
0.505,0.188,0.872,0.097,0.093,0.279,1
0.545,0.196,0.728,0.090,0.098,0.288,1
0.460,0.184,0.816,0.093,0.106,0.291,1
0.520,0.218,0.760,0.099,0.104,0.285,1
0.500,0.184,0.840,0.101,0.093,0.315,1
0.510,0.180,0.808,0.092,0.091,0.273,1
0.490,0.198,0.792,0.102,0.099,0.273,1
0.505,0.214,0.856,0.101,0.094,0.306,1
0.500,0.192,0.880,0.096,0.093,0.291,1
0.535,0.208,0.720,0.097,0.099,0.291,1
0.500,0.210,0.840,0.092,0.095,0.318,1
0.475,0.182,0.872,0.101,0.107,0.288,1
0.475,0.194,0.848,0.091,0.109,0.300,1
0.490,0.196,0.880,0.104,0.100,0.306,1
0.490,0.190,0.872,0.099,0.106,0.276,1
0.480,0.196,0.856,0.097,0.091,0.306,1
0.525,0.212,0.752,0.099,0.104,0.288,1
0.550,0.216,0.880,0.093,0.091,0.309,1
0.535,0.220,0.832,0.090,0.093,0.300,1
0.470,0.220,0.864,0.110,0.094,0.294,1
0.540,0.210,0.840,0.093,0.106,0.303,1
0.525,0.186,0.864,0.094,0.099,0.273,1
0.495,0.198,0.720,0.090,0.096,0.285,1
0.475,0.180,0.768,0.094,0.103,0.288,1
0.500,0.206,0.872,0.092,0.092,0.312,1
0.485,0.186,0.736,0.099,0.092,0.318,1
0.545,0.214,0.728,0.090,0.109,0.270,1
0.465,0.186,0.808,0.103,0.109,0.297,1
0.490,0.202,0.848,0.098,0.099,0.306,1
0.550,0.218,0.792,0.107,0.097,0.324,1
0.550,0.184,0.832,0.109,0.090,0.306,1
0.465,0.180,0.856,0.100,0.095,0.321,1
0.545,0.202,0.848,0.103,0.098,0.282,1
0.510,0.184,0.720,0.090,0.102,0.306,1
0.485,0.200,0.824,0.092,0.097,0.282,1
0.475,0.194,0.824,0.091,0.098,0.291,1
0.510,0.190,0.816,0.096,0.094,0.282,1
0.485,0.192,0.816,0.108,0.097,0.312,1
0.505,0.204,0.880,0.104,0.108,0.273,1
0.505,0.184,0.744,0.094,0.093,0.318,1
0.550,0.182,0.720,0.108,0.109,0.276,1
0.515,0.212,0.856,0.103,0.103,0.315,1
0.475,0.204,0.776,0.099,0.101,0.285,1
0.510,0.220,0.816,0.093,0.108,0.324,1
0.485,0.190,0.744,0.102,0.108,0.291,1
0.535,0.194,0.760,0.109,0.103,0.288,1
0.495,0.204,0.832,0.105,0.100,0.297,1
0.535,0.188,0.776,0.110,0.107,0.324,1
0.535,0.192,0.800,0.100,0.110,0.306,1
0.465,0.200,0.744,0.101,0.096,0.294,1
0.460,0.194,0.808,0.097,0.091,0.312,1
0.485,0.196,0.864,0.091,0.104,0.288,1
0.480,0.196,0.768,0.098,0.094,0.315,1
0.505,0.188,0.800,0.090,0.099,0.318,1
0.490,0.196,0.792,0.095,0.099,0.294,1
0.505,0.216,0.808,0.108,0.097,0.300,1
0.475,0.198,0.848,0.103,0.106,0.330,1
0.525,0.208,0.824,0.101,0.096,0.291,1
0.535,0.196,0.808,0.096,0.104,0.327,1
0.455,0.186,0.824,0.110,0.097,0.288,1
0.540,0.206,0.880,0.099,0.097,0.309,1
0.455,0.184,0.744,0.104,0.091,0.315,1
0.520,0.204,0.800,0.095,0.093,0.303,1
0.450,0.210,0.720,0.100,0.097,0.309,1
0.505,0.188,0.760,0.094,0.096,0.270,1
0.535,0.192,0.880,0.097,0.090,0.276,1
0.450,0.184,0.728,0.100,0.105,0.318,1
0.490,0.196,0.824,0.098,0.093,0.327,1
0.455,0.194,0.776,0.104,0.103,0.276,1
0.450,0.210,0.728,0.093,0.092,0.312,1
0.525,0.184,0.824,0.105,0.107,0.288,1
0.520,0.212,0.824,0.109,0.093,0.309,1
0.485,0.192,0.744,0.108,0.096,0.297,1
0.520,0.216,0.864,0.092,0.099,0.276,1
0.475,0.208,0.776,0.109,0.106,0.270,1
0.525,0.198,0.736,0.100,0.106,0.291,1
0.465,0.208,0.840,0.108,0.099,0.327,1
0.475,0.196,0.720,0.096,0.105,0.276,1
0.540,0.192,0.840,0.094,0.096,0.321,1
0.480,0.212,0.728,0.096,0.093,0.279,1
0.520,0.220,0.760,0.094,0.108,0.294,1
0.530,0.198,0.744,0.099,0.097,0.288,1
0.460,0.202,0.760,0.102,0.106,0.312,1
0.470,0.196,0.880,0.093,0.101,0.309,1
0.490,0.196,0.840,0.097,0.097,0.288,1
0.465,0.220,0.744,0.109,0.092,0.330,1
0.550,0.202,0.800,0.098,0.097,0.291,1
0.490,0.208,0.848,0.098,0.094,0.285,1
0.475,0.186,0.872,0.104,0.104,0.270,1
0.520,0.190,0.808,0.091,0.091,0.306,1
0.470,0.188,0.776,0.091,0.104,0.294,1
0.455,0.200,0.808,0.093,0.102,0.306,1
0.455,0.206,0.784,0.103,0.099,0.270,1
0.520,0.192,0.832,0.097,0.098,0.282,1
0.525,0.182,0.792,0.093,0.110,0.318,1
0.465,0.216,0.824,0.100,0.092,0.279,1
0.545,0.202,0.736,0.093,0.109,0.294,1
0.455,0.216,0.760,0.104,0.102,0.273,1
0.480,0.194,0.856,0.091,0.107,0.318,1
0.510,0.194,0.808,0.100,0.098,0.324,1
0.550,0.204,0.824,0.098,0.099,0.327,1
0.450,0.202,0.880,0.096,0.108,0.306,1
0.520,0.216,0.880,0.094,0.095,0.306,1
0.495,0.186,0.800,0.104,0.092,0.318,1
0.500,0.210,0.824,0.110,0.095,0.312,1
0.465,0.212,0.840,0.104,0.102,0.318,1
0.540,0.220,0.864,0.102,0.110,0.309,1
0.545,0.186,0.776,0.103,0.100,0.324,1
0.455,0.202,0.776,0.099,0.098,0.288,1
0.455,0.220,0.728,0.097,0.107,0.321,1
0.545,0.190,0.736,0.101,0.097,0.309,1
0.535,0.220,0.752,0.096,0.094,0.291,1
0.460,0.182,0.832,0.094,0.109,0.324,1
0.450,0.200,0.848,0.105,0.103,0.294,1
0.465,0.188,0.744,0.095,0.094,0.297,1
0.480,0.212,0.872,0.109,0.090,0.318,1
0.480,0.198,0.760,0.101,0.099,0.270,1
0.465,0.198,0.856,0.092,0.107,0.288,1
0.480,0.198,0.840,0.097,0.105,0.327,1
0.500,0.192,0.840,0.098,0.105,0.306,1
0.800,0.700,0.100,0.500,0.900,0.500,2
0.864,0.735,0.104,0.460,0.882,0.535,2
0.840,0.749,0.106,0.485,0.945,0.500,2
0.784,0.637,0.110,0.540,0.837,0.480,2
0.864,0.637,0.107,0.525,0.846,0.450,2
0.768,0.707,0.106,0.525,0.945,0.500,2
0.736,0.770,0.108,0.460,0.918,0.545,2
0.880,0.742,0.104,0.520,0.855,0.470,2
0.832,0.700,0.102,0.510,0.909,0.490,2
0.776,0.700,0.096,0.525,0.945,0.480,2
0.848,0.665,0.092,0.500,0.936,0.525,2
0.880,0.679,0.097,0.535,0.819,0.515,2
0.776,0.721,0.106,0.515,0.882,0.510,2
0.840,0.693,0.110,0.455,0.909,0.505,2
0.808,0.658,0.106,0.520,0.945,0.460,2
0.840,0.686,0.102,0.465,0.873,0.475,2
0.848,0.686,0.096,0.450,0.882,0.525,2
0.816,0.679,0.092,0.455,0.819,0.495,2
0.784,0.658,0.098,0.465,0.909,0.480,2
0.856,0.686,0.093,0.490,0.855,0.500,2
0.736,0.658,0.109,0.470,0.828,0.495,2
0.728,0.714,0.100,0.480,0.909,0.450,2
0.808,0.679,0.107,0.450,0.882,0.450,2
0.792,0.742,0.107,0.550,0.864,0.465,2
0.872,0.763,0.106,0.465,0.810,0.520,2
0.824,0.665,0.099,0.485,0.963,0.520,2
0.720,0.749,0.096,0.515,0.828,0.495,2
0.840,0.763,0.090,0.510,0.837,0.450,2
0.760,0.770,0.101,0.505,0.837,0.530,2
0.784,0.665,0.097,0.490,0.900,0.475,2
0.768,0.630,0.104,0.495,0.873,0.550,2
0.752,0.756,0.100,0.520,0.954,0.500,2
0.856,0.693,0.091,0.550,0.873,0.480,2
0.840,0.728,0.096,0.475,0.909,0.465,2
0.840,0.721,0.103,0.500,0.864,0.540,2
0.840,0.770,0.093,0.530,0.936,0.480,2
0.832,0.679,0.101,0.465,0.837,0.485,2
0.736,0.637,0.102,0.500,0.945,0.460,2
0.880,0.651,0.095,0.535,0.819,0.495,2
0.744,0.665,0.102,0.535,0.864,0.455,2
0.720,0.672,0.097,0.500,0.900,0.490,2
0.768,0.714,0.106,0.550,0.936,0.465,2
0.768,0.665,0.104,0.525,0.972,0.500,2
0.824,0.630,0.110,0.455,0.927,0.475,2
0.840,0.658,0.104,0.460,0.918,0.515,2
0.720,0.686,0.104,0.450,0.954,0.530,2
0.832,0.756,0.110,0.530,0.972,0.490,2
0.792,0.700,0.092,0.485,0.936,0.530,2
0.768,0.651,0.090,0.470,0.882,0.465,2
0.848,0.770,0.093,0.500,0.918,0.510,2
0.768,0.630,0.107,0.475,0.936,0.515,2
0.784,0.700,0.098,0.535,0.918,0.490,2
0.808,0.742,0.110,0.455,0.819,0.500,2
0.864,0.728,0.097,0.460,0.891,0.450,2
0.848,0.672,0.090,0.475,0.909,0.495,2
0.856,0.707,0.105,0.510,0.963,0.470,2
0.792,0.749,0.106,0.480,0.909,0.505,2
0.816,0.644,0.097,0.515,0.954,0.455,2
0.832,0.637,0.107,0.470,0.963,0.480,2
0.816,0.742,0.100,0.505,0.900,0.485,2
0.792,0.665,0.103,0.500,0.963,0.465,2
0.856,0.728,0.102,0.495,0.837,0.550,2
0.872,0.721,0.091,0.500,0.846,0.515,2
0.808,0.651,0.108,0.450,0.846,0.530,2
0.736,0.721,0.093,0.460,0.927,0.530,2
0.848,0.644,0.096,0.480,0.963,0.535,2
0.760,0.749,0.096,0.520,0.981,0.520,2
0.856,0.665,0.102,0.470,0.981,0.540,2
0.768,0.714,0.108,0.450,0.837,0.515,2
0.728,0.700,0.100,0.515,0.891,0.470,2
0.848,0.693,0.093,0.510,0.945,0.540,2
0.720,0.707,0.094,0.465,0.990,0.505,2
0.848,0.756,0.092,0.475,0.882,0.470,2
0.792,0.707,0.094,0.525,0.882,0.550,2
0.752,0.728,0.099,0.530,0.864,0.455,2
0.864,0.728,0.107,0.450,0.882,0.525,2
0.824,0.644,0.107,0.535,0.990,0.485,2
0.848,0.686,0.106,0.525,0.945,0.525,2
0.728,0.721,0.092,0.455,0.927,0.520,2
0.728,0.700,0.090,0.500,0.828,0.465,2
0.728,0.714,0.095,0.450,0.945,0.510,2
0.768,0.742,0.106,0.480,0.945,0.460,2
0.728,0.749,0.092,0.465,0.855,0.475,2
0.856,0.693,0.104,0.540,0.810,0.510,2
0.832,0.637,0.092,0.500,0.819,0.450,2
0.872,0.637,0.092,0.485,0.855,0.535,2
0.768,0.721,0.109,0.500,0.900,0.500,2
0.736,0.714,0.109,0.485,0.981,0.520,2
0.880,0.658,0.100,0.520,0.936,0.450,2
0.840,0.665,0.109,0.530,0.981,0.500,2
0.784,0.721,0.110,0.540,0.882,0.515,2
0.728,0.707,0.094,0.510,0.828,0.550,2
0.736,0.651,0.096,0.525,0.900,0.455,2
0.816,0.644,0.108,0.485,0.855,0.515,2
0.840,0.651,0.101,0.450,0.963,0.495,2
0.768,0.756,0.098,0.495,0.972,0.505,2
0.808,0.756,0.107,0.490,0.954,0.530,2
0.832,0.644,0.097,0.460,0.828,0.490,2
0.728,0.686,0.108,0.485,0.828,0.460,2
0.792,0.658,0.109,0.485,0.873,0.530,2
0.776,0.700,0.103,0.470,0.972,0.540,2
0.760,0.742,0.107,0.485,0.990,0.485,2
0.752,0.630,0.105,0.540,0.864,0.540,2
0.872,0.693,0.109,0.540,0.909,0.540,2
0.720,0.651,0.100,0.475,0.810,0.525,2
0.744,0.665,0.105,0.465,0.891,0.475,2
0.848,0.637,0.105,0.525,0.873,0.515,2
0.736,0.707,0.092,0.460,0.882,0.495,2
0.728,0.693,0.101,0.530,0.873,0.500,2
0.776,0.735,0.090,0.550,0.900,0.480,2
0.824,0.637,0.096,0.525,0.900,0.475,2
0.728,0.679,0.106,0.455,0.873,0.470,2
0.784,0.644,0.101,0.455,0.927,0.480,2
0.720,0.700,0.100,0.455,0.972,0.550,2
0.744,0.735,0.106,0.530,0.855,0.455,2
0.720,0.637,0.104,0.460,0.873,0.550,2
0.864,0.749,0.100,0.495,0.927,0.515,2
0.840,0.742,0.102,0.475,0.873,0.480,2
0.808,0.728,0.100,0.490,0.927,0.525,2
0.880,0.644,0.100,0.460,0.918,0.515,2
0.872,0.721,0.108,0.490,0.972,0.540,2
0.856,0.728,0.109,0.455,0.873,0.520,2
0.760,0.707,0.093,0.505,0.981,0.465,2
0.872,0.721,0.107,0.475,0.900,0.535,2
0.832,0.658,0.098,0.510,0.900,0.480,2
0.776,0.742,0.106,0.490,0.963,0.475,2
0.776,0.651,0.093,0.540,0.837,0.500,2
0.752,0.770,0.100,0.540,0.828,0.525,2
0.880,0.714,0.105,0.510,0.873,0.525,2
0.760,0.693,0.094,0.545,0.927,0.490,2
0.872,0.714,0.095,0.450,0.819,0.540,2
0.784,0.714,0.099,0.550,0.936,0.465,2
0.752,0.763,0.110,0.460,0.927,0.520,2
0.824,0.763,0.091,0.500,0.963,0.500,2
0.776,0.679,0.094,0.545,0.828,0.545,2
0.728,0.651,0.094,0.470,0.954,0.470,2
0.736,0.770,0.104,0.495,0.972,0.460,2
0.784,0.630,0.101,0.525,0.873,0.545,2
0.792,0.651,0.106,0.455,0.945,0.505,2
0.872,0.693,0.094,0.520,0.837,0.500,2
0.776,0.707,0.110,0.530,0.864,0.475,2
0.840,0.728,0.109,0.460,0.900,0.460,2
0.736,0.742,0.094,0.500,0.837,0.550,2
0.760,0.651,0.097,0.495,0.873,0.535,2
0.776,0.756,0.093,0.450,0.918,0.495,2
0.720,0.749,0.090,0.515,0.855,0.535,2
0.832,0.644,0.099,0.545,0.927,0.520,2
0.872,0.658,0.101,0.545,0.828,0.540,2
0.736,0.756,0.091,0.470,0.891,0.475,2
0.856,0.707,0.092,0.510,0.810,0.495,2
0.800,0.700,0.094,0.515,0.963,0.455,2
0.880,0.742,0.106,0.485,0.918,0.480,2
0.816,0.721,0.091,0.535,0.891,0.450,2
0.864,0.665,0.100,0.515,0.837,0.500,2
0.856,0.658,0.095,0.530,0.918,0.495,2
0.808,0.763,0.090,0.505,0.927,0.465,2
0.752,0.742,0.092,0.510,0.963,0.490,2
0.744,0.714,0.100,0.535,0.945,0.525,2
0.776,0.658,0.105,0.550,0.873,0.530,2
0.880,0.658,0.100,0.520,0.864,0.475,2
0.824,0.707,0.098,0.540,0.900,0.535,2
0.744,0.749,0.101,0.460,0.900,0.500,2
0.816,0.630,0.092,0.525,0.855,0.460,2
0.800,0.672,0.099,0.470,0.819,0.490,2
0.784,0.707,0.094,0.545,0.909,0.540,2
0.832,0.651,0.091,0.480,0.828,0.545,2
0.800,0.707,0.100,0.500,0.819,0.485,2
0.728,0.644,0.097,0.465,0.900,0.545,2
0.816,0.686,0.106,0.520,0.972,0.500,2
0.760,0.749,0.104,0.535,0.828,0.540,2
0.760,0.679,0.102,0.490,0.918,0.450,2
0.872,0.763,0.092,0.495,0.837,0.490,2
0.824,0.735,0.104,0.525,0.846,0.525,2
0.880,0.651,0.098,0.460,0.837,0.530,2
0.856,0.630,0.102,0.530,0.855,0.495,2
0.880,0.651,0.107,0.500,0.981,0.460,2
0.760,0.700,0.095,0.530,0.810,0.460,2
0.736,0.686,0.106,0.450,0.864,0.500,2
0.840,0.630,0.099,0.480,0.882,0.480,2
0.880,0.672,0.102,0.465,0.954,0.500,2
0.736,0.714,0.094,0.525,0.873,0.480,2
0.808,0.630,0.098,0.465,0.828,0.495,2
0.872,0.742,0.092,0.530,0.963,0.550,2
0.816,0.763,0.103,0.530,0.828,0.480,2
0.744,0.679,0.098,0.460,0.810,0.490,2
0.864,0.756,0.099,0.525,0.927,0.535,2
0.768,0.658,0.100,0.480,0.927,0.460,2
0.776,0.707,0.102,0.510,0.981,0.470,2
0.816,0.721,0.102,0.495,0.828,0.540,2
0.856,0.700,0.107,0.495,0.909,0.450,2
0.808,0.707,0.096,0.450,0.963,0.495,2
0.816,0.728,0.110,0.485,0.873,0.490,2
0.856,0.630,0.093,0.470,0.963,0.540,2
0.728,0.770,0.098,0.490,0.837,0.540,2
0.864,0.735,0.100,0.475,0.837,0.525,2
0.880,0.651,0.103,0.485,0.846,0.500,2
0.728,0.679,0.097,0.495,0.954,0.505,2
0.832,0.686,0.099,0.465,0.882,0.490,2
0.816,0.749,0.096,0.465,0.846,0.505,2
0.880,0.770,0.098,0.500,0.972,0.535,2
0.856,0.693,0.099,0.535,0.810,0.520,2
0.752,0.735,0.096,0.535,0.954,0.540,2
0.880,0.707,0.092,0.535,0.972,0.475,2
0.848,0.686,0.110,0.475,0.891,0.495,2
0.872,0.686,0.100,0.460,0.972,0.480,2
0.872,0.707,0.100,0.545,0.972,0.535,2
0.856,0.735,0.107,0.495,0.891,0.505,2
0.760,0.749,0.103,0.550,0.954,0.475,2
0.800,0.714,0.094,0.485,0.855,0.475,2
0.768,0.770,0.104,0.460,0.918,0.460,2
0.848,0.672,0.104,0.495,0.918,0.460,2
0.832,0.651,0.109,0.540,0.891,0.495,2
0.728,0.665,0.102,0.485,0.936,0.520,2
0.864,0.672,0.091,0.500,0.837,0.510,2
0.760,0.735,0.091,0.460,0.837,0.480,2
0.864,0.714,0.109,0.470,0.963,0.510,2
0.792,0.728,0.105,0.450,0.936,0.530,2
0.752,0.630,0.107,0.450,0.846,0.540,2
0.736,0.651,0.104,0.485,0.954,0.495,2
0.832,0.742,0.091,0.490,0.873,0.550,2
0.840,0.714,0.096,0.450,0.927,0.550,2
0.808,0.707,0.093,0.550,0.963,0.470,2
0.784,0.770,0.093,0.535,0.873,0.550,2
0.776,0.728,0.097,0.455,0.936,0.465,2
0.880,0.707,0.106,0.500,0.810,0.550,2
0.768,0.693,0.093,0.545,0.981,0.520,2
0.744,0.679,0.094,0.475,0.855,0.465,2
0.872,0.756,0.103,0.485,0.927,0.550,2
0.784,0.665,0.106,0.450,0.981,0.455,2
0.720,0.700,0.099,0.510,0.909,0.475,2
0.816,0.665,0.101,0.535,0.810,0.450,2
0.776,0.686,0.099,0.455,0.828,0.490,2
0.864,0.672,0.094,0.530,0.954,0.500,2
0.816,0.637,0.099,0.540,0.855,0.520,2
0.832,0.770,0.094,0.460,0.972,0.520,2
0.728,0.735,0.095,0.480,0.936,0.535,2
0.768,0.728,0.092,0.525,0.900,0.505,2
0.880,0.665,0.096,0.505,0.936,0.550,2
0.792,0.770,0.110,0.450,0.981,0.535,2
0.872,0.714,0.109,0.495,0.954,0.510,2
0.872,0.749,0.097,0.550,0.936,0.500,2
0.760,0.721,0.096,0.505,0.927,0.490,2
0.800,0.749,0.092,0.495,0.873,0.510,2
0.744,0.721,0.100,0.505,0.891,0.470,2
0.824,0.749,0.104,0.505,0.972,0.520,2
0.864,0.742,0.096,0.455,0.810,0.500,2
0.736,0.749,0.102,0.485,0.927,0.525,2
0.800,0.693,0.107,0.490,0.882,0.535,2
0.848,0.728,0.095,0.530,0.900,0.485,2
0.856,0.756,0.097,0.460,0.828,0.525,2
0.824,0.742,0.105,0.460,0.882,0.525,2
0.816,0.637,0.095,0.480,0.981,0.470,2
0.720,0.630,0.095,0.455,0.927,0.525,2
0.864,0.665,0.095,0.460,0.981,0.480,2
0.760,0.658,0.110,0.535,0.891,0.470,2
0.768,0.637,0.092,0.500,0.945,0.490,2
0.728,0.763,0.107,0.470,0.828,0.470,2
0.840,0.763,0.098,0.510,0.936,0.530,2
0.784,0.686,0.101,0.530,0.891,0.530,2
0.736,0.714,0.090,0.530,0.972,0.480,2
0.856,0.742,0.094,0.520,0.927,0.540,2
0.776,0.679,0.100,0.460,0.810,0.495,2
0.872,0.686,0.102,0.505,0.954,0.450,2
0.768,0.658,0.092,0.495,0.909,0.470,2
0.760,0.630,0.101,0.455,0.927,0.540,2
0.872,0.672,0.101,0.525,0.918,0.465,2
0.848,0.644,0.097,0.515,0.882,0.520,2
0.776,0.707,0.090,0.535,0.909,0.520,2
0.872,0.679,0.094,0.535,0.981,0.530,2
0.736,0.630,0.097,0.480,0.918,0.475,2
0.760,0.693,0.103,0.470,0.936,0.460,2
0.752,0.714,0.110,0.455,0.819,0.520,2
0.744,0.686,0.098,0.450,0.972,0.525,2
0.808,0.714,0.101,0.525,0.855,0.505,2
0.744,0.707,0.105,0.505,0.882,0.485,2
0.776,0.686,0.100,0.550,0.990,0.460,2
